contract_id,contract_number,start_date,end_date,amount,fiscal_year,purpose,program_id,provider_id,agency_name
343,CT181620201414041,07/01/2019,06/30/2020,245500,FY2020,Geriatric Mental Health / Medicaid Redesign Transition,300,268,DOHMH
344,CT126020201410216,07/01/2019,06/30/2020,100000,FY2020,"Basic literacy, English for Speakers of Other Languages",273,269,DYCD
346,CT126020201411600,07/01/2019,06/30/2020,118000,FY2020,Funds for the Robotic and Digital Inclusion Program in CD 42,264,271,DYCD
347,CT126020201411327,07/01/2019,06/30/2020,120250,FY2020,To fund chess programming and college prep services.,264,272,DYCD
349,CT126020201410488,07/01/2019,06/30/2020,114000,FY2020,To fund and support Pan-Asian American groups.,264,274,DYCD
350,CT126020201412346,07/01/2019,06/30/2020,90000,FY2020,To support A Greener NYC environmental program,264,275,DYCD
351,CT126020201404674,03/11/2019,03/10/2022,762750,FY2020,To support Community Based SYEP Older Youth,267,179,DYCD
352,CT126020201408315,07/01/2019,06/30/2020,25000,FY2020,This program offers a Literacy Program for adults.,264,276,DYCD
353,CT126020201413667,07/01/2019,06/30/2020,20000,FY2020,"To support Literacy, and  high school equivalency classes",264,237,DYCD
355,CT181620201410478,10/01/2019,09/30/2034,11287500,FY2020,NY/NY III CONGREGATE SUPPORTED HOUSING PROGRAM MHY 293,311,278,DOHMH
357,CT181620201413682,07/01/2019,06/30/2020,75000,FY2020,Opioid Prevention and Treatment,302,279,DOHMH
358,CT126020201412767,07/01/2019,06/30/2020,295000,FY2020,TO FUND EDUCATIONAL REFORM AND EQUITY.,264,280,DYCD
361,CT126020201413741,07/01/2019,06/30/2020,5000,FY2020,To support expenses for Youth Service Opportunities Project,264,282,DYCD
362,CT126020201413688,07/01/2019,06/30/2020,5000,FY2020,Support tree stewardship & pruning workshops in  District 4.,264,283,DYCD
363,CT126020201412151,07/01/2019,06/30/2020,10000,FY2020,Support the purchase of new uniforms and/or sports equipment,264,284,DYCD
366,CT181620201413861,07/01/2019,06/30/2020,60000,FY2020,Suicide Prevention,300,286,DOHMH
369,CT181620201412752,07/01/2019,06/30/2020,175000,FY2020,Conference & workshop autism spectrum disorder individuals,297,289,DOHMH
371,CT181620201413322,07/01/2019,06/30/2020,150000,FY2020,Court-Involved Youth Mental Health Initiative,300,107,DOHMH
372,CT126020201409964,07/01/2019,06/30/2020,15000,FY2020,Provides assistance to those w/ immigration issues,264,291,DYCD
373,CT126020201404757,03/11/2019,03/10/2022,2856400,FY2020,To support Community Based SYEP Older Youth,399,179,DYCD
374,CT126020201407234,07/01/2019,06/30/2022,216720,FY2020,COMPASS  Explore Program providing afterschool program,285,292,DYCD
375,CT126020201413789,07/01/2019,06/30/2020,10000,FY2020,To provide food to over 275 pantries/soup kitchens,264,293,DYCD
376,CT181620201413039,07/01/2019,06/30/2020,100000,FY2020,To hire social worker w/ trauma-informed mental health backg,300,294,DOHMH
377,CT126020201408585,07/01/2019,06/30/2020,100000,FY2020,"To support basic literacy, ESL, GED classes for adults",272,295,DYCD
378,CT126020201412316,07/01/2019,06/30/2020,40000,FY2020,Supports Cornerstone afterschool & pre-kindergarten programs,264,145,DYCD
379,CT126020201411286,07/01/2019,06/30/2020,145000,FY2020,Provide food/nutritional education for 5 Community-Based Org,264,226,DYCD
380,CT126020201413671,07/01/2019,06/30/2020,5000,FY2020,To fund food pantries and soup kitchens citywide.,264,296,DYCD
381,CT126020201411854,07/01/2019,06/30/2020,45000,FY2020,Funds support Environment friendly community Program.,264,29,DYCD
382,CT126020201411372,07/01/2019,06/30/2020,25000,FY2020,To fund cooking demonstrations related to the Caribbean.,264,297,DYCD
383,CT106920201412422,07/01/2019,06/30/2020,25000,FY2020,Legal svcs for recent immigrants to assist with applications,120,222,DSS
386,CT126020201411002,07/01/2019,06/30/2020,250000,FY2020,To fund services to empower the transgender/gender community,264,297,DYCD
387,CT126020201413636,07/01/2019,06/30/2020,5000,FY2020,This program offers literacy classes for young adults.,264,276,DYCD
388,CT126020201411851,07/01/2019,06/30/2020,17500,FY2020,Funds will support I WILL GRADUATE program.,264,299,DYCD
389,CT126020201413054,07/01/2019,06/30/2020,10000,FY2020,"Funds used to purchase uniforms, trophies and equipment.",264,300,DYCD
390,CT126020201411123,07/01/2019,06/30/2020,50000,FY2020,Support the NSCC programs - swimming and dance instruction.,264,226,DYCD
391,CT126020201410966,07/01/2019,06/30/2020,250000,FY2020,To fund the outer borough LGBT Services Consortium.,264,297,DYCD
394,CT126020201410758,07/01/2019,06/30/2020,440618,FY2020,To provide a Greener program that improves the environment,264,58,DYCD
395,CT126020201406679,07/01/2019,06/30/2020,21500,FY2020,To support a college prep program & flag football activities,264,38,DYCD
397,CT126020201412709,07/01/2019,06/30/2020,5000,FY2020,Provide baseball and sports equipment and supplies,264,304,DYCD
400,CT181620201412528,07/01/2019,06/30/2020,353603,FY2020,"Developmental, Psychological and Behavioral Health Services",300,305,DOHMH
401,CT126020200000785,09/01/2019,08/31/2020,571113,FY2020,COMPASS Elementary School at PS 165 Edith K. Bergtraum,271,37,DYCD
403,CT126020201410540,07/01/2019,06/30/2020,708500,FY2020,To support consulate identification services to immigrants,264,307,DYCD
404,CT181620201412184,07/01/2019,06/30/2020,293970,FY2020,Anti-Poverty/ Medicaid Redesign Transition / Member Items,297,308,DOHMH
406,CT126020201411044,07/01/2019,06/30/2020,75000,FY2020,Provide comprehensive education training/leadership program.,264,226,DYCD
407,CT126020201409573,07/01/2019,06/30/2020,50000,FY2020,To support basic literacy for speakers of other languages,264,247,DYCD
408,CT181620201413036,07/01/2019,06/30/2020,113136,FY2020,"Training professional's techniques  parents, families, careg",297,310,DOHMH
409,CT126020201412181,09/01/2019,08/31/2020,604768,FY2020,COMPASS Elementary at PS64 - Robert E. Simon Elementary,271,311,DYCD
410,CT126020201411358,07/01/2019,06/30/2020,94111,FY2020,Support youth job training programs &computer based training,264,312,DYCD
411,CT126020201411361,07/01/2019,06/30/2020,15000,FY2020,Funds to support first time home buyers program & giveaway,264,313,DYCD
413,CT126020201411282,07/01/2019,06/30/2020,160000,FY2020,FUND AFTERSCHOOL ARTS PROGRAMS AND DADDY & ME SWIM PROGRAMS.,264,311,DYCD
414,CT126020201413776,07/01/2019,06/30/2020,5000,FY2020,To provide food to 275 food pantries and soup kitchens,264,315,DYCD
415,CT126020201413458,07/01/2019,06/30/2020,13000,FY2020,To support operating expenses and gym rentals.,264,316,DYCD
416,CT126020201411717,07/01/2019,06/30/2020,21000,FY2020,"Funding support sports, youth leadership, health& welness",264,16,DYCD
417,CT126020201413186,07/01/2019,06/30/2020,5000,FY2020,Funds used for supplies for the annual Memorial Day Parade,264,317,DYCD
418,CT126020201411148,07/01/2019,06/30/2020,161500,FY2020,TO FUND AFTERSCHOOL  AND CLEAN-UP COMMUNITY PROGRAMS,264,318,DYCD
419,CT126020201413758,07/01/2019,06/30/2020,10000,FY2020,To support the stipends in the Career Access program,264,319,DYCD
420,CT106920201414071,07/01/2019,06/30/2020,3500,FY2020,Free civil legal services for low-income New Yorkers,120,320,DSS
421,CT126020201412653,07/01/2019,06/30/2020,10000,FY2020,To support on-site mental health programming and services,264,321,DYCD
422,CT126020201412232,07/01/2019,06/30/2020,8000,FY2020,"Funds will be used for software, trees, plants & tree guards",264,322,DYCD
423,CT126020201413220,07/01/2019,06/30/2020,6000,FY2020,To provide basketball progm to the children of the community,264,323,DYCD
424,CT126020201411629,07/01/2019,06/30/2020,1064000,FY2020,To support After-School and Summer Programs.,264,324,DYCD
425,CT126020201411269,07/01/2019,06/30/2020,5000,FY2020,This program offers assistance to immigrants for citizenship,264,208,DYCD
426,CT126020201407462,07/01/2019,06/30/2020,385000,FY2020,Supports a coalition of nonprofit that foster literacy prog.,264,325,DYCD
427,CT126020201413501,07/01/2019,06/30/2020,5000,FY2020,"To fund the HEAF's program staff, program, supplies/material",264,326,DYCD
428,CT126020201410026,07/01/2019,06/30/2020,20000,FY2020,TO SUPPORT ENVIRONMENTALLY FRIENDLY PROGRAMS.,264,327,DYCD
429,CT181620201411599,07/01/2019,06/30/2020,50000,FY2020,Raise Awareness For Opioid Addiction,302,139,DOHMH
430,CT126020201411943,07/01/2019,06/30/2020,25000,FY2020,Supports leadership development training for young women.,264,74,DYCD
431,CT126020201413201,07/01/2019,06/30/2020,10000,FY2020,To fund clean up services in CD 37.,264,328,DYCD
432,CT126020201409392,07/01/2019,06/30/2020,136390,FY2020,To support Food Pantries Citywide,264,329,DYCD
433,CT126020201413669,07/01/2019,06/30/2020,14500,FY2020,To fund veterinary services.,264,330,DYCD
434,CT106920201411991,07/01/2019,06/30/2020,30000,FY2020,Provision of Immigrant Opportunities Initiative,120,207,DSS
435,CT126020201413531,07/01/2019,06/30/2020,10000,FY2020,Funds will be used to support Immigration Services,264,331,DYCD
436,CT126020201411149,07/01/2019,06/30/2020,25000,FY2020,To provide food pantry programs for families in need,264,332,DYCD
437,CT126020201413518,07/01/2019,06/30/2020,5000,FY2020,"this program offers assistance, welfare and housing.",264,333,DYCD
438,CT126020201412918,07/01/2019,06/30/2020,20000,FY2020,To provide leadership development training programs,264,101,DYCD
439,CT126020201411285,07/01/2019,06/30/2020,26000,FY2020,FUND STREET CLEANING AND BEAUTIFICATION PROJECTS.,264,155,DYCD
440,CT126020201413606,07/01/2019,06/30/2020,20000,FY2020,Provide computer  based training and learning District 51,264,334,DYCD
441,CT126020201411267,07/01/2019,06/30/2020,150000,FY2020,To provide adult literacy English classes,273,335,DYCD
442,CT126020201408901,07/01/2019,06/30/2020,237797,FY2020,Support career readiness training for residents of the NYCHA,264,336,DYCD
443,CT126020201411899,07/01/2019,06/30/2020,122000,FY2020,Funds will be used to support technical training,264,336,DYCD
444,CT126020201413249,07/01/2019,06/30/2020,7000,FY2020,"To support DJ, music production, photo & video creation, etc",264,337,DYCD
445,CT126020201411500,07/01/2019,06/30/2020,61000,FY2020,Funding to support youth education programming,264,146,DYCD
446,CT126020201410441,07/01/2019,06/30/2020,1000000,FY2020,TO SUPPORT 25 FOOD & HYGIENE PANTRIES IN PUBLIC SCHOOLS.,264,44,DYCD
447,CT126020201413171,07/01/2019,06/30/2020,10000,FY2020,Funding used to support basic literacy and education.,264,200,DYCD
448,CT126020201411566,07/01/2019,06/30/2020,25000,FY2020,Funding will support the Health & Wellness Expo.,264,338,DYCD
449,CT126020201409912,07/01/2019,06/30/2020,46000,FY2020,This program offers computer training and mentoring.,264,314,DYCD
450,CT126020201408283,07/01/2019,06/30/2020,200000,FY2020,Program support health and human service to LGBT families,264,339,DYCD
452,CT126020201409533,07/01/2019,06/30/2020,40000,FY2020,Provide afterschool services at PS126,264,340,DYCD
453,CT126020201409631,07/01/2019,06/30/2020,133000,FY2020,Funds for the after school education college prep program.,264,341,DYCD
454,CT181620201412182,07/01/2019,06/30/2020,65500,FY2020,Special Sports Athletic Program: Member Items,297,63,DOHMH
455,CT181620201412453,07/01/2019,06/30/2020,531103,FY2020,"Opioid Prevention/ Treatment: Developmental, Psychological",453,342,DOHMH
456,CT181620201410606,09/01/2019,06/30/2028,10003110,FY2020,Permanent & supportive affordable housing for families.,311,11,DOHMH
457,CT106920201411284,04/01/2017,03/31/2020,1,FY2020,Provision of Home Care Services for HCPS clients,132,343,DSS
458,CT126020201410217,07/01/2019,06/30/2020,47500,FY2020,Food pantry program and other social service programs.,264,344,DYCD
459,CT126020201411362,07/01/2019,06/30/2020,46900,FY2020,Fund food to over 275 pantries and soup kitchens citywide,264,345,DYCD
460,CT126020201407367,07/01/2019,06/30/2020,150000,FY2020,To support a Eating for Good Health Program,264,346,DYCD
461,CT126020201411029,07/01/2019,06/30/2020,25000,FY2020,"Educational, Recreational and Social programming.",264,347,DYCD
462,CT181620201412421,07/01/2019,06/30/2020,206938,FY2020,Autism Awareness / Member Items,297,250,DOHMH
463,CT126020201407085,07/01/2019,06/30/2020,5000,FY2020,To support youth 8-12 who participate in musical theatre,264,348,DYCD
465,CT126020201408913,07/01/2019,06/30/2020,14000,FY2020,To support Caribbean Heritage summer workshop series.,264,350,DYCD
466,CT126020201410414,09/01/2019,08/31/2020,470758,FY2020,COMPASS Middle School program. at Tompkins Square  M839,279,311,DYCD
467,CT126020201412406,07/01/2019,06/30/2020,15000,FY2020,To provide funding for community events.,264,292,DYCD
468,CT126020201412543,07/01/2019,06/30/2020,18500,FY2020,To provide Job training and Youth Services,264,31,DYCD
470,CT126020201411032,07/01/2019,06/30/2020,21000,FY2020,"Funding will support free, comprehensive legal services",264,352,DYCD
472,CT126020201409153,07/01/2019,06/30/2020,750000,FY2020,Funds for Health and human services for the LBGT community,264,354,DYCD
473,CT181620201411642,07/01/2019,06/30/2020,147132,FY2020,Autism Awareness,297,355,DOHMH
474,CT181620201411716,07/01/2019,06/30/2020,270000,FY2020,Court-Involved Youth MH Initiative / Opioid prevention,453,356,DOHMH
475,CT126020201411179,07/01/2019,06/30/2020,75000,FY2020,To support college readiness and educational programs,264,145,DYCD
476,CT126020201409365,07/01/2019,06/30/2020,122500,FY2020,Funs to support education trainings and workshops.,264,354,DYCD
479,CT126020201409966,07/01/2019,06/30/2020,23000,FY2020,To support Youth Leadership & Career Pathway program.,264,359,DYCD
481,CT126020201410686,07/01/2019,06/30/2020,35000,FY2020,Provides food to over 275 pantries &soup kitchens citywide.,264,360,DYCD
482,CT106920201411479,07/01/2019,06/30/2020,47500,FY2020,Provision of Legal Services for the Working Poor.,120,1,DSS
483,CT126020201411298,07/01/2019,06/30/2020,309500,FY2020,To support after school and community programming.,264,361,DYCD
484,CT106920201411988,07/01/2019,06/30/2020,5000,FY2020,Provision to support anti-eviction legal services,120,190,DSS
485,CT112520201411540,12/01/2019,06/30/2021,686584,FY2020,PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS,464,353,DFTA
486,CT126020201410907,07/01/2019,06/30/2020,15000,FY2020,To support educational and recreational programs,264,362,DYCD
490,CT126020201410625,07/01/2019,06/20/2020,25000,FY2020,To support Literacy and HS Equivalency for adults.,264,361,DYCD
491,CT126020201408298,07/01/2018,06/30/2020,166952,FY2020,To assist participants take action accessing housing/benefit,276,363,DYCD
492,CT181620201411641,07/01/2019,06/30/2020,55000,FY2020,Autism Awareness,297,364,DOHMH
493,CT126020201412575,07/01/2019,06/30/2020,8000,FY2020,Funding to support the youth & senior program in Atlantic Te,264,365,DYCD
494,CT126020201413067,07/01/2019,06/30/2020,9000,FY2020,Cover administrative and operational expenses.,264,366,DYCD
496,CT126020201411034,07/01/2019,06/30/2020,210000,FY2020,To provide job training and placement services,264,367,DYCD
497,CT106920201409908,01/01/2020,01/01/2023,3315686.26,FY2020,Job Plus Services- East Harlem,121,368,DSS
498,CT126020201410403,07/01/2019,06/30/2022,236844,FY2020,COMPASS Explore Program providing careers to boat building.,285,106,DYCD
499,CT126020201412033,07/01/2019,06/30/2020,20000,FY2020,To support computer based training and learning.,264,369,DYCD
500,CT126020201410802,07/01/2019,06/30/2020,98831,FY2020,Funds for citywide environmental education programming.,264,370,DYCD
501,CT126020201404673,03/11/2019,03/10/2022,1617000,FY2020,To support Community Based SYEP Younger Youth,269,179,DYCD
502,CT181620201411597,07/01/2019,06/30/2020,150000,FY2020,Courts/Intervention For Juvenile In Probation System,300,371,DOHMH
504,CT106920201412977,07/01/2019,06/30/2020,5000,FY2020,To support the expansion of community workshops services,120,152,DSS
507,CT126020201409332,07/01/2019,06/30/2020,14000,FY2020,This program offers a safe haven for youth after school.,264,375,DYCD
508,CT126020201412226,07/01/2019,06/30/2020,5000,FY2020,"To support CWNY'S resource, information and learning center.",264,376,DYCD
509,CT126020201412527,07/01/2019,06/30/2020,10000,FY2020,This program offers  food pantry in the community.,264,377,DYCD
510,CT106920201407471,07/01/2019,06/30/2020,15000,FY2020,Provision of legal and social services to the immigrant comm,120,241,DSS
