site_id,provider_id,program_id,contract_id,agency_name,bbl,bin,community_board,council_district,latitude,longitude,nta,census_tract,catchment_type,catchment_zone,catchment_intersection_1,catchment_intersection_2,fixed_address,address_1,address_2,borough,city,state,postcode,site_name,site_budget,notes,accepts_dropins,language_taxonomy,service_taxonomy,population_taxonomy,service_setting_taxonomy,bp_category,bp_population,capacity,capacity_units,serves_food,catchment_description,state_senate_district,state_assembly_district
224,779,132,7026,DSS,3022707501,3424167,301,33,40.702105,-73.944975,BK75,507,,,,,true,89 BARTLETT STREET,,brooklyn,brooklyn,NY,11206,White Glove,0.00,,true,"[""english"",""russian"",""spanish""]",,"[""adults"",""children"",""individuals with disabilities""]","[""home""]","[""enrichment"",""people with disabilities"",""health""]","[""veterans"",""nycha residents"",""seniors"",""children (0-13)""]",,people,false,,18,53
225,761,132,7027,DSS,1002127503,1002736,101,1,40.721348,-74.005534,MN24,33,,,,,true,1 YORK STREET,2 floor,manhattan,new york,NY,10013,CPC,0.00,,true,"[""english"",""chinese-cantonese"",""chinese-mandarin"",""chinese-other"",""french"",""spanish"",""russian""]",,"[""adults"",""children"",""individuals with disabilities""]","[""home""]","[""enrichment"",""people with disabilities"",""health""]","[""veterans"",""nycha residents"",""seniors"",""children (0-13)""]",,people,false,,26,66
226,761,132,7028,DSS,1002127503,1002736,101,1,40.721348,-74.005534,MN24,33,,,,,true,1 YORK STREET,2 Floor,manhattan,new york,NY,10013,CPC,0.00,,true,"[""english"",""chinese-cantonese"",""chinese-mandarin"",""chinese-other"",""spanish""]",,"[""adults"",""children"",""individuals with disabilities""]","[""home""]","[""enrichment"",""people with disabilities"",""health""]","[""veterans"",""nycha residents"",""seniors""]",,people,false,,26,66
227,774,132,7029,DSS,3067660036,3182045,314,48,40.612085,-73.953826,BK43,546,,,,,true,2044 OCEAN AVENUE,Suite B4,brooklyn,brooklyn,NY,11230,Independent living,0.00,,true,"[""english"",""spanish""]",,"[""adults"",""children"",""individuals with disabilities""]","[""home""]","[""enrichment"",""people with disabilities"",""health""]","[""veterans"",""nycha residents"",""seniors"",""children (0-13)""]",,people,false,,17,41
228,928,132,7030,DSS,1001240004,1001399,101,1,40.712828,-74.008296,MN24,21,,,,,true,11 PARK PLACE,Suite 1416,manhattan,new york,NY,10007,NY Foundation,0.00,,true,"[""english"",""chinese-cantonese"",""french"",""spanish""]",,"[""adults"",""children"",""individuals with disabilities""]","[""home""]","[""enrichment"",""people with disabilities"",""health""]","[""veterans"",""nycha residents"",""seniors"",""children (0-13)""]",,people,false,,26,66
229,928,132,7031,DSS,1001240004,1001399,101,1,40.712828,-74.008296,MN24,21,,,,,true,11 PARK PLACE,Suite 1416,manhattan,new york,NY,10007,NY Foundation,0.00,,true,"[""english"",""chinese-cantonese"",""french"",""spanish""]",,"[""adults"",""children"",""individuals with disabilities""]","[""home""]","[""enrichment"",""people with disabilities"",""health""]","[""veterans"",""nycha residents"",""seniors"",""children (0-13)""]",,people,false,,26,66
230,148,132,7438,DSS,2022910012,2000506,201,8,40.814343,-73.917762,BX39,43,,,,,true,424 EAST 147 STREET,4 Floor,bronx,bronx,NY,10455,HHMSI,0.00,,true,"[""english"",""french"",""spanish"",""russian""]",,"[""adults"",""children"",""individuals with disabilities""]","[""home""]","[""enrichment"",""people with disabilities"",""health""]","[""immigrants"",""nycha residents"",""seniors"",""children (0-13)""]",,people,false,,29,84
231,893,132,2922,DSS,1000747501,1001162,101,1,40.70727,-74.004314,MN25,1502,,,,,true,199 WATER STREET,27 Floor,manhattan,new york,NY,10038,NYCHSRO,0.00,,false,"[""english""]",,"[""adults"",""children"",""individuals with disabilities""]","[""office""]","[""people with disabilities"",""health""]","[""veterans"",""nycha residents"",""families"",""seniors"",""children (0-13)""]",,seats,false,,26,65
232,494,135,2678,DSS,5000050099,5000034,501,49,40.640901,-74.075766,SI22,3,,,,,true,50 BAY STREET,,staten is,staten island,NY,10301,"Safe Passage, Non-Residential Domestic Violence Services",556736.48,Site Budget is for entire contract term City Funds,true,"[""english"",""spanish""]","[""clinical counseling"",""education supports""]","[""victims/survivors of domestic violence""]","[""clinical - outpatient""]","[""education"",""family services""]","[""families""]",,people,false,,23,61
233,572,135,2698,DSS,3001520006,3000404,302,33,40.691506,-73.986297,BK38,11,,,,,true,151 LAWRENCE STREET,,brooklyn,brooklyn,NY,11201,"STEPS To End Family Violence, Non-Residential Domestic Violence Program",535402.74,"Full Contract Amount, City-Funded Only",true,"[""english"",""spanish""]","[""clinical counseling"",""children's room in service location""]","[""victims/survivors of domestic violence""]","[""clinical - outpatient""]","[""family services""]","[""families""]",,,false,,25,52
235,64,135,3057,DSS,1000920024,1079094,101,1,40.710843,-74.006998,MN25,1501,,,,,true,116 NASSAU STREET,3rd Floor,manhattan,new york,NY,10038,Non-Residential Domestic Violence Services,320489.27,City-Funded Amount for entire Contract,true,"[""english""]","[""clinical counseling""]","[""victims/survivors of domestic violence"",""lgbtq individuals"",""transgender individuals""]","[""clinical - outpatient""]",,,,,false,,26,65
236,884,135,2808,DSS,2025510040,2119743,201,8,40.805827,-73.915128,BX39,2702,,,,,true,637 EAST 138 STREET,Basement,bronx,bronx,NY,10454,Non-Residential Domestic Violence Services,626170.36,"Budget amount is for entire contract, City-Funded only",true,"[""english""]","[""clinical counseling""]","[""victims/survivors of domestic violence"",""individuals with behavioral disabilities""]","[""clinical - outpatient""]","[""people with disabilities"",""family services""]","[""people with disabilities""]",,,false,,29,84
237,17,135,3075,DSS,1000220017,1078979,101,1,40.706045,-74.013096,MN25,9,,,,,true,32 BROADWAY,10th FLoor,manhattan,new york,NY,10004,Non-Residential Domestic Violence Services,666384.53,Amount is City Funded for entire contract,true,"[""english"",""chinese-cantonese"",""chinese-mandarin"",""chinese-other"",""japanese"",""korean""]","[""clinical counseling""]","[""victims/survivors of domestic violence""]","[""clinical - outpatient""]","[""family services""]","[""immigrants"",""families""]",,,false,,26,65
238,570,135,3044,DSS,1005590055,1084305,103,2,40.733303,-73.989316,MN22,42,,,,,true,115 EAST 13 STREET,,manhattan,new york,NY,10003,Non-Residential Domestic Violence Services,504474.14,Amount is City-Funded for entire contract term.,true,"[""english""]","[""clinical counseling""]","[""victims/survivors of domestic violence""]","[""clinical - outpatient""]","[""family services""]","[""families""]",,,false,,27,66
239,207,135,2036,DSS,1000557501,1088750,101,1,40.708356,-74.014814,MN25,13,,,,,true,40 RECTOR STREET,9th Floor,manhattan,new york,NY,10006,Non-Residential Domestic Violence Services,792556.53,City-Funded Amount for entire contract.,true,"[""english""]","[""clinical counseling""]","[""victims/survivors of domestic violence""]","[""clinical - outpatient""]","[""family services""]","[""families"",""immigrants""]",,,false,,26,65
240,10,135,2112,DSS,,,,,,,,,borough,"[""manhattan""]",,,false,,,,,,,Non-Residential Domestic Violence Services,1234155.81,City-Funded only amount for entire contract,true,"[""english""]","[""clinical counseling""]","[""victims/survivors of domestic violence""]","[""clinical - outpatient""]","[""family services""]","[""immigrants"",""families""]",,,false,,,
242,64,135,7418,DSS,1000920024,1079094,101,1,40.710843,-74.006998,MN25,1501,,,,,true,116 NASSAU STREET,3rd Floor,manhattan,new york,NY,10038,Provision of funding to prevent hate violence and to support victims of hate violence. City Council Discretionary Contract,125000.00,City Funded Amount,false,"[""english""]","[""community advocacy""]","[""transgender individuals"",""victims/survivors of domestic violence"",""lgbtq individuals""]","[""unspecified""]","[""education"",""health""]","[""everyone""]",,,false,,26,65
243,44,134,47,DSS,,,,,,,,,entire city,"[""all boroughs""]",,,false,,,,,,,"Discretionary SNAP Enrollment, EITC program and Capacity Expansion Efforts at Food Pantries Citywide",625000.00,,true,"[""english"",""spanish""]","[""food services"",""food and nutrition""]","[""females"",""males"",""food stamps recipients"",""low income individuals""]","[""unspecified""]","[""food""]","[""everyone""]",,,true,,,
244,44,134,136,DSS,,,,,,,,,borough,"[""brooklyn"",""queens""]",,,false,,,,,,,Discretionary - To support nutrition and health education programming and related services for low-income residents of Council Districts 25 and 33.,7000.00,,true,"[""english"",""spanish""]","[""food services"",""food and nutrition""]","[""females"",""males"",""food stamps recipients"",""low income individuals""]","[""unspecified""]","[""food""]","[""everyone""]",,,true,,,
245,44,134,875,DSS,,,,,,,,,entire city,"[""all boroughs""]",,,false,,,,,,,Warehouse and Delivery of non-perishable food to Food Pantries and Soup Kitchens,4393582.00,,true,"[""english"",""spanish""]","[""unspecified""]","[""females"",""males"",""food stamps recipients"",""low income individuals""]","[""unspecified""]","[""food""]","[""everyone""]",,,true,,,
246,44,134,6951,DSS,,,,,,,,,entire city,"[""all boroughs""]",,,false,,,,,,,Provision of Supplemental Nutrition Assistance Program (SNAP) Outreach Plan.,0.00,Funding is Federally funded,true,"[""english"",""spanish""]","[""food services"",""food and nutrition""]","[""females"",""males"",""food stamps recipients"",""low income individuals""]","[""unspecified""]","[""food""]","[""everyone""]",,,true,,,
248,510,125,7836,DSS,1010350017,1080878,104,3,40.75889,-73.989669,MN15,121,citywide,,,,true,321 West 44th Street,Suite 903,manhattan,new york,NY,10036,Rapid Rehousing Samaritan Village,,,false,"[""english"",""spanish""]",,,,,,,,false,,27,75
249,197,125,7847,DSS,3031370001,3000000,304,34,40.699704,-73.936714,BK78,389,citywide,,,,true,90 beaver st,,brooklyn,brooklyn,NY,11206,rapid Rehousing Rise Boro,,,false,"[""english"",""spanish""]",,,,,,,,false,,18,53
250,40,125,7852,DSS,2026430001,2004558,201,8,40.815426,-73.908281,BX34,73,citywide,,,,true,630 jackson avenue,,bronx,bronx,NY,10455,Rapid Rehousing Bronx Works,,,false,"[""english"",""spanish""]",,,,,,,,false,,29,84
251,40,125,7843,DSS,2026430001,2004558,201,8,40.815426,-73.908281,BX34,73,citywide,,,,true,630 jackson avenue,,bronx,bronx,NY,10455,Rapid Rehousing Bronx Works,,,false,"[""english"",""spanish""]",,,,,,,,false,,29,84
252,1231,229,4190,SBS,1019520009,1059308,109,9,40.810951,-73.953005,MN09,20901,,,,,true,361 WEST 125 STREET,2nd Floor,manhattan,new york,NY,10027,NYC Business Solutions Upper Manhattan Center,,,false,,,,,,,,,false,,30,70
253,629,229,4368,SBS,2030337501,2116415,206,15,40.8609,-73.891931,BX40,38302,,,,,true,400 EAST FORDHAM ROAD,7th floor,bronx,bronx,NY,10458,NYC Business Solutions Bronx Center,,,false,,,,,,,,,false,,34,78
254,1231,229,4439,SBS,4096770007,4206784,412,24,40.70234,-73.808148,QN61,240,,,,,true,90-27 SUTPHIN BOULEVARD,4th floor,queens,jamaica,NY,11435,NYC Business Solutions Queens Center at the NYC Small Business Support Center,,,false,,,,,,,,,false,,14,32
255,1231,229,4545,SBS,1000460009,1001025,101,1,40.707346,-74.010997,MN25,7,,,,,true,14 WALL STREET,17th Floor,manhattan,new york,NY,10005,NYC Business Lower Manhattan Center,,,false,,,,,,,,,false,,26,65
256,947,229,4469,SBS,5056150007,5074734,503,51,40.543815,-74.170035,SI01,17011,,,,,true,20 STUYVESANT AVENUE,"this is technically at 20 Stuyvesant Place, 3rd floor",staten is,staten island,NY,10312,NYC Business Solutions Staten Island Center,,,false,,,,,,,,,false,,24,62
261,30,122,1969,DSS,1000747501,1001162,101,1,40.70727,-74.004314,MN25,1502,,,,,true,199 WATER STREET,,manhattan,new york,NY,10038,The Legal Aid Society,,AHTP Renewal,false,,,,,,,,,false,,26,65
262,30,122,2003,DSS,1000747501,1001162,101,1,40.70727,-74.004314,MN25,1502,,,,,true,199 WATER STREET,,manhattan,new york,NY,10038,Legal Aid Society,,HPLP Renewal Manhattan-Housing,false,,,,,,,,,false,,26,65
263,30,122,2003,DSS,1000747501,1001162,101,1,40.70727,-74.004314,MN25,1502,,,,,true,199 WATER STREET,,manhattan,new york,NY,10038,Legal Aid Society,,HPLP Renewal Manhattan-Housing,false,,,,,,,,,false,,26,65
264,30,122,2009,DSS,4096800001,4448759,412,24,40.703617,-73.808685,QN61,240,,,,,true,89-17 SUTPHIN BOULEVARD,,queens,jamaica,NY,11435,LAS-QN-HC,,HOMELESSNESS PREVENTION LAW PROJECT (HPLP) RENEWAL - Queens,false,,,,,,,,,false,,14,32
265,21,122,1401,DSS,1000300019,1000855,101,1,40.70447,-74.009406,MN25,9,,,,,true,7 HANOVER SQUARE,,manhattan,new york,NY,10004,"New York Legal Assistance Group, Inc. (HQ)",,Immigrant Opportunity Initiative Renewal,false,,,,,,,,,false,,26,65
266,72,122,81,DSS,3021400021,3059650,301,33,40.708934,-73.959386,BK73,525,,,,,true,260 BROADWAY,,brooklyn,brooklyn,NY,11211,Procurement:  Brooklyn Legal Services Corporation A,,,false,,,,,,,,,true,,18,50
267,10,122,19,DSS,1000477501,1001026,101,1,40.708546,-74.011041,MN25,7,,,,,true,120 BROADWAY,,manhattan,new york,NY,10271,"Sanctuary For Families, Inc.",,,true,,,,,,,,,false,,26,65
268,618,122,1127,DSS,3002710023,3002702,302,33,40.690793,-73.991825,BK09,9,,,,,true,105 COURT STREET,,brooklyn,brooklyn,NY,11201,"Procurement: Brooklyn Legal Services, Inc.",,,false,,,,,,,,,false,,26,52
269,21,122,22,DSS,1000280012,1000833,101,1,40.705255,-74.009002,MN25,7,,,,,true,7 HANOVER STREET,,manhattan,new york,NY,10005,NYLAG-HQ,,,false,,,,,,,,,true,,26,65
270,616,122,1115,DSS,1000250027,1000825,101,1,40.705938,-74.010283,MN25,9,,,,,true,40 EXCHANGE PLACE,,manhattan,new york,NY,10005,Immigration Equality,,,false,,,,,,,,,false,,26,65
271,207,122,1326,DSS,1000557501,1088750,101,1,40.708356,-74.014814,MN25,13,,,,,true,40 RECTOR STREET,,manhattan,new york,NY,10006,UJC HQ & Service Site,,Immigrant Opportunity Initiative Renewal,false,,,,,,,,,false,,26,65
272,672,122,1416,DSS,4096760007,4206748,412,24,40.703702,-73.808746,QN61,240,,,,,true,8900 SUTPHIN BOULEVARD,,queens,jamaica,NY,11435,LSNY - Queens Legal Services Corporation,,CSBG Services for Immigrants-Option 1 Renewal,false,,,,,,,,,false,,14,32
274,446,122,1436,DSS,1001480015,1001622,101,1,40.717362,-74.006897,MN24,33,,,,,true,40 WORTH STREET,,manhattan,new york,NY,10013,Legal Services NYC - HQ,,Immigrant Opportunity Initiative Renewal,false,,,,,,,,,false,,26,66
275,294,122,1555,DSS,3001567501,3391746,302,33,40.690018,-73.986701,BK38,37,,,,,true,177 LIVINGSTON STREET,,brooklyn,brooklyn,NY,11201,Procurement: Brooklyn Defender Services,,CSBG Services for Immigrants-Option 1 Renewal,false,,,,,,,,,false,,25,52
276,207,122,1583,DSS,1000557501,1088750,101,1,40.708356,-74.014814,MN25,13,,,,,true,40 RECTOR STREET,,manhattan,new york,NY,10006,UJC- HQ & Service Site,,CSBG Services for Immigrant Workers Renewal,false,,,,,,,,,false,,26,65
277,1,122,1623,DSS,3033170041,3075926,304,37,40.698448,-73.915629,BK77,433,,,,,true,301 GROVE STREET,,brooklyn,brooklyn,NY,11237,Make the Road New York,,CSBG Services for Immigrant Workers Renewal,false,,,,,,,,,false,,18,53
278,21,122,1693,DSS,1000280012,1000833,101,1,40.705255,-74.009002,MN25,7,,,,,true,7 HANOVER STREET,,manhattan,new york,NY,10005,New York Legal Assistance Group Inc.- HQ,,CSBG Services for Immigrants-Option 1 Renewal,false,,,,,,,,,false,,26,65
279,207,122,1723,DSS,1000557501,1088750,101,1,40.708356,-74.014814,MN25,13,,,,,true,40 RECTOR STREET,,manhattan,new york,NY,10006,UJC - HQ & Service Site,,CSBG Victims of Domestic Violence and Trafficking-Option 3 Renewal,false,,,,,,,,,false,,26,65
280,294,122,1724,DSS,3001567501,3391746,302,33,40.690018,-73.986701,BK38,37,,,,,true,177 LIVINGSTON STREET,,brooklyn,brooklyn,NY,11201,Procurement: Brooklyn Defender Services,,,false,,,,,,,,,false,,25,52
281,448,122,1846,DSS,1004777501,1083493,102,3,40.723903,-74.00469,MN24,37,,,,,true,121 SIXTH AVENUE,,manhattan,new york,NY,10013,"Procurement: The Door-A Center for Alternatives, Inc.",,CSBG Services for Immigrant Youth-Option 2 Renewal,false,,,,,,,,,false,,26,66
282,766,122,1927,DSS,3050970085,3341487,314,40,40.649341,-73.963303,BK42,512,,,,,true,1720 CHURCH AVENUE,,brooklyn,brooklyn,NY,11226,CAMBA Legal Services Inc. - HQ,,HPLP Renewal Brooklyn-Housing,false,,,,,,,,,false,,21,42
283,446,122,1934,DSS,2024620039,2101266,204,16,40.832232,-73.919655,BX14,18102,,,,,true,1118 GRANDCONCOURSE,,bronx,bronx,NY,10456,LSNYC-BX-HC,,HPLP Renewal Bronx,false,,,,,,,,,false,,32,77
284,446,122,1935,DSS,3002710023,3002702,302,33,40.690793,-73.991825,BK09,9,,,,,true,105 COURT STREET,,brooklyn,brooklyn,NY,11201,LSNYC-BK-1,,HPLP Renewal Brooklyn,false,,,,,,,,,false,,26,52
285,768,122,1936,DSS,1021440003,1089928,112,10,40.846186,-73.937623,MN36,263,,,,,true,45 WADSWORTH AVENUE,,manhattan,new york,NY,10033,Northern Manhattan Improvement Corporation - HQ,,,false,,,,,,,,,false,,31,72
286,768,122,1953,DSS,1021440003,1089928,112,10,40.846186,-73.937623,MN36,263,,,,,true,45 WADSWORTH AVENUE,,manhattan,new york,NY,10033,Northern Manhattan Improvement Corporation - HQ,,,false,,,,,,,,,false,,31,72
287,773,122,1955,DSS,2024077501,2116642,203,17,40.824455,-73.914732,BX35,141,,,,,true,360 EAST 161 STREET,,bronx,bronx,NY,10451,The Bronx Defenders - HQ,,HPLP Renewal Bronx Housing,false,,,,,,,,,false,,32,79
288,40,122,1961,DSS,2028280020,2007915,205,14,40.851063,-73.908004,BX41,23301,,,,,true,60 EAST TREMONT AVENUE,,bronx,bronx,NY,10453,"BronxWorks, Inc.",,,false,,,,,,,,,false,,33,86
289,31,122,1964,DSS,3050970085,3341487,314,40,40.649341,-73.963303,BK42,512,,,,,true,1720 CHURCH AVENUE,,brooklyn,brooklyn,NY,11226,"CAMBA Legal Services, Inc. - HQ",,,false,,,,,,,,,false,,21,42
290,507,122,1968,DSS,1013480023,1039972,106,5,40.757271,-73.963692,MN19,108,,,,,true,1011 FIRST AVENUE,"Service Site - 80 Maiden Lane, New York, NY 10022",manhattan,new york,NY,10022,"Catholic Charities Community Services, Archdiocese of New York HQ",,,false,,,,,,,,,false,,28,73
291,207,122,1970,DSS,1000557501,1088750,101,1,40.708356,-74.014814,MN25,13,,,,,true,40 RECTOR STREET,"UJC Service Location -260 E 188TH Street, Bronx, NY 10458",manhattan,new york,NY,10006,Urban Justice Center - HQ,,AHTP Renewal,false,,,,,,,,,false,,26,65
292,207,122,2022,DSS,2031470050,2013469,205,15,40.860915,-73.896118,BX05,39902,,,,,true,260 EAST 188 STREET,,bronx,bronx,NY,10458,Urban Justice Center,,HPLP Renewal Bronx-Housing,false,,,,,,,,,false,,33,86
293,446,122,2069,DSS,4096760007,4206748,412,24,40.703702,-73.808746,QN61,240,,,,,true,89-00 SUTPHIN BOULEVARD,,queens,jamaica,NY,11435,LSNYC-QN-1,,HPLP Renewal Queens,false,,,,,,,,,false,,14,32
294,446,122,2071,DSS,5000070086,5000073,501,49,40.64381,-74.076378,SI22,3,,,,,true,36 RICHMOND TERRACE,,staten is,staten island,NY,10301,LSNYC-SI-1,,HPLP Renewal Staten Island,false,,,,,,,,,false,,23,61
